ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,LAPTOPPAIR432,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,LAPTOPPAIR432,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR432,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,LAPTOPPAIR431,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,LAPTOPPAIR431,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,LAPTOPPAIR431,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR431,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,LAPTOPPAIR430,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,LAPTOPPAIR430,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,LAPTOPPAIR430,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR430,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,LAPTOPPAIR429,SYSTEM1.TXT,0.07143,0.08333,0.07692,1

ROUGE-1,LAPTOPPAIR429,SYSTEM1.TXT,0.14286,0.16667,0.15385,1

ROUGE-2,LAPTOPPAIR429,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR429,SYSTEM1.TXT,0.03333,0.04000,0.03636,1

ROUGE-L,LAPTOPPAIR428,SYSTEM1.TXT,0.06667,0.08333,0.07407,1

ROUGE-1,LAPTOPPAIR428,SYSTEM1.TXT,0.06250,0.08333,0.07143,1

ROUGE-2,LAPTOPPAIR428,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR428,SYSTEM1.TXT,0.01429,0.02000,0.01667,1

ROUGE-L,LAPTOPPAIR427,SYSTEM1.TXT,0.12500,0.08333,0.10000,1

ROUGE-1,LAPTOPPAIR427,SYSTEM1.TXT,0.25000,0.16667,0.20000,1

ROUGE-2,LAPTOPPAIR427,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR427,SYSTEM1.TXT,0.06667,0.04000,0.05000,1

ROUGE-L,LAPTOPPAIR426,SYSTEM1.TXT,0.07692,0.08333,0.08000,1

ROUGE-1,LAPTOPPAIR426,SYSTEM1.TXT,0.15385,0.16667,0.16000,1

ROUGE-2,LAPTOPPAIR426,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR426,SYSTEM1.TXT,0.03636,0.04000,0.03810,1

ROUGE-L,LAPTOPPAIR425,SYSTEM1.TXT,0.04762,0.08333,0.06061,1

ROUGE-1,LAPTOPPAIR425,SYSTEM1.TXT,0.04762,0.08333,0.06061,1

ROUGE-2,LAPTOPPAIR425,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR425,SYSTEM1.TXT,0.01053,0.02000,0.01379,1

ROUGE-L,LAPTOPPAIR424,SYSTEM1.TXT,0.15385,0.16667,0.16000,1

ROUGE-1,LAPTOPPAIR424,SYSTEM1.TXT,0.14286,0.16667,0.15385,1

ROUGE-2,LAPTOPPAIR424,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR424,SYSTEM1.TXT,0.05000,0.06000,0.05455,1

ROUGE-L,LAPTOPPAIR423,SYSTEM1.TXT,0.05556,0.08333,0.06667,1

ROUGE-1,LAPTOPPAIR423,SYSTEM1.TXT,0.05263,0.08333,0.06452,1

ROUGE-2,LAPTOPPAIR423,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR423,SYSTEM1.TXT,0.01176,0.02000,0.01481,1

ROUGE-L,LAPTOPPAIR422,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,LAPTOPPAIR422,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,LAPTOPPAIR422,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR422,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,LAPTOPPAIR443,SYSTEM1.TXT,0.11111,0.14286,0.12500,1

ROUGE-1,LAPTOPPAIR443,SYSTEM1.TXT,0.11111,0.14286,0.12500,1

ROUGE-2,LAPTOPPAIR443,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR443,SYSTEM1.TXT,0.02857,0.04000,0.03333,1

ROUGE-L,LAPTOPPAIR442,SYSTEM1.TXT,0.06667,0.14286,0.09091,1

ROUGE-1,LAPTOPPAIR442,SYSTEM1.TXT,0.13333,0.28571,0.18182,1

ROUGE-2,LAPTOPPAIR442,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR442,SYSTEM1.TXT,0.03077,0.08000,0.04444,1

ROUGE-L,LAPTOPPAIR441,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,LAPTOPPAIR441,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,LAPTOPPAIR441,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR441,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,LAPTOPPAIR440,SYSTEM1.TXT,0.06250,0.08333,0.07143,1

ROUGE-1,LAPTOPPAIR440,SYSTEM1.TXT,0.12500,0.16667,0.14286,1

ROUGE-2,LAPTOPPAIR440,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR440,SYSTEM1.TXT,0.02857,0.04000,0.03333,1

ROUGE-L,LAPTOPPAIR439,SYSTEM1.TXT,0.05556,0.14286,0.08000,1

ROUGE-1,LAPTOPPAIR439,SYSTEM1.TXT,0.10000,0.28571,0.14815,1

ROUGE-2,LAPTOPPAIR439,SYSTEM1.TXT,0.05263,0.16667,0.08000,1

ROUGE-SU4,LAPTOPPAIR439,SYSTEM1.TXT,0.03333,0.12000,0.05217,1

ROUGE-L,LAPTOPPAIR438,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,LAPTOPPAIR438,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,LAPTOPPAIR438,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR438,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,LAPTOPPAIR437,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,LAPTOPPAIR437,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,LAPTOPPAIR437,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR437,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,LAPTOPPAIR436,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,LAPTOPPAIR436,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,LAPTOPPAIR436,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR436,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,LAPTOPPAIR435,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,LAPTOPPAIR435,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,LAPTOPPAIR435,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR435,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,LAPTOPPAIR434,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,LAPTOPPAIR434,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,LAPTOPPAIR434,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR434,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,LAPTOPPAIR433,SYSTEM1.TXT,0.14286,0.33333,0.20000,1

ROUGE-1,LAPTOPPAIR433,SYSTEM1.TXT,0.21429,0.50000,0.30000,1

ROUGE-2,LAPTOPPAIR433,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR433,SYSTEM1.TXT,0.05000,0.15000,0.07500,1

ROUGE-L,LAPTOPPAIR410,SYSTEM1.TXT,0.25000,0.15385,0.19048,1

ROUGE-1,LAPTOPPAIR410,SYSTEM1.TXT,0.20000,0.15385,0.17391,1

ROUGE-2,LAPTOPPAIR410,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR410,SYSTEM1.TXT,0.07500,0.05455,0.06316,1

ROUGE-L,LAPTOPPAIR407,SYSTEM1.TXT,0.07692,0.07692,0.07692,1

ROUGE-1,LAPTOPPAIR407,SYSTEM1.TXT,0.07143,0.07692,0.07407,1

ROUGE-2,LAPTOPPAIR407,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR407,SYSTEM1.TXT,0.01667,0.01818,0.01739,1

ROUGE-L,LAPTOPPAIR406,SYSTEM1.TXT,0.16667,0.23077,0.19355,1

ROUGE-1,LAPTOPPAIR406,SYSTEM1.TXT,0.15789,0.23077,0.18750,1

ROUGE-2,LAPTOPPAIR406,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR406,SYSTEM1.TXT,0.03529,0.05455,0.04286,1

ROUGE-L,LAPTOPPAIR405,SYSTEM1.TXT,0.07692,0.07692,0.07692,1

ROUGE-1,LAPTOPPAIR405,SYSTEM1.TXT,0.12500,0.15385,0.13793,1

ROUGE-2,LAPTOPPAIR405,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR405,SYSTEM1.TXT,0.02857,0.03636,0.03200,1

ROUGE-L,LAPTOPPAIR404,SYSTEM1.TXT,0.16667,0.15385,0.16000,1

ROUGE-1,LAPTOPPAIR404,SYSTEM1.TXT,0.15385,0.15385,0.15385,1

ROUGE-2,LAPTOPPAIR404,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR404,SYSTEM1.TXT,0.05455,0.05455,0.05455,1

ROUGE-L,LAPTOPPAIR403,SYSTEM1.TXT,0.08333,0.07692,0.08000,1

ROUGE-1,LAPTOPPAIR403,SYSTEM1.TXT,0.25000,0.23077,0.24000,1

ROUGE-2,LAPTOPPAIR403,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR403,SYSTEM1.TXT,0.06000,0.05455,0.05714,1

ROUGE-L,LAPTOPPAIR402,SYSTEM1.TXT,0.12500,0.07692,0.09524,1

ROUGE-1,LAPTOPPAIR402,SYSTEM1.TXT,0.12500,0.07692,0.09524,1

ROUGE-2,LAPTOPPAIR402,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR402,SYSTEM1.TXT,0.03333,0.01818,0.02353,1

ROUGE-L,LAPTOPPAIR401,SYSTEM1.TXT,0.33333,0.20000,0.25000,1

ROUGE-1,LAPTOPPAIR401,SYSTEM1.TXT,0.33333,0.20000,0.25000,1

ROUGE-2,LAPTOPPAIR401,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR401,SYSTEM1.TXT,0.16667,0.06667,0.09524,1

ROUGE-L,LAPTOPPAIR400,SYSTEM1.TXT,0.14286,0.20000,0.16667,1

ROUGE-1,LAPTOPPAIR400,SYSTEM1.TXT,0.14286,0.20000,0.16667,1

ROUGE-2,LAPTOPPAIR400,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR400,SYSTEM1.TXT,0.04000,0.06667,0.05000,1

ROUGE-L,LAPTOPPAIR409,SYSTEM1.TXT,0.04762,0.07692,0.05882,1

ROUGE-1,LAPTOPPAIR409,SYSTEM1.TXT,0.09524,0.15385,0.11765,1

ROUGE-2,LAPTOPPAIR409,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR409,SYSTEM1.TXT,0.02105,0.03636,0.02667,1

ROUGE-L,LAPTOPPAIR408,SYSTEM1.TXT,0.05263,0.07692,0.06250,1

ROUGE-1,LAPTOPPAIR408,SYSTEM1.TXT,0.15789,0.23077,0.18750,1

ROUGE-2,LAPTOPPAIR408,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR408,SYSTEM1.TXT,0.03529,0.05455,0.04286,1

ROUGE-L,LAPTOPPAIR421,SYSTEM1.TXT,0.17647,0.23077,0.20000,1

ROUGE-1,LAPTOPPAIR421,SYSTEM1.TXT,0.16667,0.21429,0.18750,1

ROUGE-2,LAPTOPPAIR421,SYSTEM1.TXT,0.05882,0.07692,0.06667,1

ROUGE-SU4,LAPTOPPAIR421,SYSTEM1.TXT,0.07500,0.10000,0.08571,1

ROUGE-L,LAPTOPPAIR420,SYSTEM1.TXT,0.07692,0.07692,0.07692,1

ROUGE-1,LAPTOPPAIR420,SYSTEM1.TXT,0.14286,0.14286,0.14286,1

ROUGE-2,LAPTOPPAIR420,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR420,SYSTEM1.TXT,0.05000,0.05000,0.05000,1

ROUGE-L,LAPTOPPAIR418,SYSTEM1.TXT,0.21429,0.23077,0.22222,1

ROUGE-1,LAPTOPPAIR418,SYSTEM1.TXT,0.28571,0.30769,0.29630,1

ROUGE-2,LAPTOPPAIR418,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR418,SYSTEM1.TXT,0.08333,0.09091,0.08696,1

ROUGE-L,LAPTOPPAIR417,SYSTEM1.TXT,0.06667,0.07692,0.07143,1

ROUGE-1,LAPTOPPAIR417,SYSTEM1.TXT,0.06250,0.07692,0.06897,1

ROUGE-2,LAPTOPPAIR417,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR417,SYSTEM1.TXT,0.01429,0.01818,0.01600,1

ROUGE-L,LAPTOPPAIR416,SYSTEM1.TXT,0.15385,0.15385,0.15385,1

ROUGE-1,LAPTOPPAIR416,SYSTEM1.TXT,0.15385,0.15385,0.15385,1

ROUGE-2,LAPTOPPAIR416,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR416,SYSTEM1.TXT,0.05455,0.05455,0.05455,1

ROUGE-L,LAPTOPPAIR415,SYSTEM1.TXT,0.25000,0.15385,0.19048,1

ROUGE-1,LAPTOPPAIR415,SYSTEM1.TXT,0.25000,0.15385,0.19048,1

ROUGE-2,LAPTOPPAIR415,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR415,SYSTEM1.TXT,0.06667,0.03636,0.04706,1

ROUGE-L,LAPTOPPAIR414,SYSTEM1.TXT,0.15385,0.15385,0.15385,1

ROUGE-1,LAPTOPPAIR414,SYSTEM1.TXT,0.15385,0.15385,0.15385,1

ROUGE-2,LAPTOPPAIR414,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR414,SYSTEM1.TXT,0.05455,0.05455,0.05455,1

ROUGE-L,LAPTOPPAIR413,SYSTEM1.TXT,0.28571,0.15385,0.20000,1

ROUGE-1,LAPTOPPAIR413,SYSTEM1.TXT,0.42857,0.23077,0.30000,1

ROUGE-2,LAPTOPPAIR413,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR413,SYSTEM1.TXT,0.16000,0.07273,0.10000,1

ROUGE-L,LAPTOPPAIR412,SYSTEM1.TXT,0.57143,0.30769,0.40000,1

ROUGE-1,LAPTOPPAIR412,SYSTEM1.TXT,0.57143,0.30769,0.40000,1

ROUGE-2,LAPTOPPAIR412,SYSTEM1.TXT,0.16667,0.08333,0.11111,1

ROUGE-SU4,LAPTOPPAIR412,SYSTEM1.TXT,0.32000,0.14545,0.20000,1

ROUGE-L,LAPTOPPAIR411,SYSTEM1.TXT,0.10526,0.15385,0.12500,1

ROUGE-1,LAPTOPPAIR411,SYSTEM1.TXT,0.10526,0.15385,0.12500,1

ROUGE-2,LAPTOPPAIR411,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR411,SYSTEM1.TXT,0.03529,0.05455,0.04286,1

ROUGE-L,LAPTOPPAIR419,SYSTEM1.TXT,0.50000,0.15385,0.23529,1

ROUGE-1,LAPTOPPAIR419,SYSTEM1.TXT,0.60000,0.21429,0.31579,1

ROUGE-2,LAPTOPPAIR419,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR419,SYSTEM1.TXT,0.26667,0.06667,0.10667,1

ROUGE-L,LAPTOPPAIR476,SYSTEM1.TXT,0.16667,0.11111,0.13333,1

ROUGE-1,LAPTOPPAIR476,SYSTEM1.TXT,0.16667,0.11111,0.13333,1

ROUGE-2,LAPTOPPAIR476,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR476,SYSTEM1.TXT,0.05000,0.02857,0.03636,1

ROUGE-L,LAPTOPPAIR475,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,LAPTOPPAIR475,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,LAPTOPPAIR475,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR475,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,LAPTOPPAIR474,SYSTEM1.TXT,0.20000,0.11111,0.14286,1

ROUGE-1,LAPTOPPAIR474,SYSTEM1.TXT,0.20000,0.11111,0.14286,1

ROUGE-2,LAPTOPPAIR474,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR474,SYSTEM1.TXT,0.06667,0.02857,0.04000,1

ROUGE-L,LAPTOPPAIR473,SYSTEM1.TXT,0.30000,0.33333,0.31579,1

ROUGE-1,LAPTOPPAIR473,SYSTEM1.TXT,0.30000,0.33333,0.31579,1

ROUGE-2,LAPTOPPAIR473,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR473,SYSTEM1.TXT,0.07500,0.08571,0.08000,1

ROUGE-L,LAPTOPPAIR472,SYSTEM1.TXT,0.11111,0.11111,0.11111,1

ROUGE-1,LAPTOPPAIR472,SYSTEM1.TXT,0.11111,0.11111,0.11111,1

ROUGE-2,LAPTOPPAIR472,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR472,SYSTEM1.TXT,0.02857,0.02857,0.02857,1

ROUGE-L,LAPTOPPAIR471,SYSTEM1.TXT,0.14286,0.11111,0.12500,1

ROUGE-1,LAPTOPPAIR471,SYSTEM1.TXT,0.25000,0.22222,0.23529,1

ROUGE-2,LAPTOPPAIR471,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR471,SYSTEM1.TXT,0.06667,0.05714,0.06154,1

ROUGE-L,LAPTOPPAIR470,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,LAPTOPPAIR470,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,LAPTOPPAIR470,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR470,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,LAPTOPPAIR469,SYSTEM1.TXT,0.15000,0.15789,0.15385,1

ROUGE-1,LAPTOPPAIR469,SYSTEM1.TXT,0.13636,0.14286,0.13953,1

ROUGE-2,LAPTOPPAIR469,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR469,SYSTEM1.TXT,0.04000,0.04211,0.04103,1

ROUGE-L,LAPTOPPAIR468,SYSTEM1.TXT,0.15385,0.10526,0.12500,1

ROUGE-1,LAPTOPPAIR468,SYSTEM1.TXT,0.20000,0.14286,0.16667,1

ROUGE-2,LAPTOPPAIR468,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR468,SYSTEM1.TXT,0.06154,0.04211,0.05000,1

ROUGE-L,LAPTOPPAIR467,SYSTEM1.TXT,0.08333,0.05263,0.06452,1

ROUGE-1,LAPTOPPAIR467,SYSTEM1.TXT,0.08333,0.04762,0.06061,1

ROUGE-2,LAPTOPPAIR467,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR467,SYSTEM1.TXT,0.02000,0.01053,0.01379,1

ROUGE-L,LAPTOPPAIR466,SYSTEM1.TXT,0.14286,0.10526,0.12121,1

ROUGE-1,LAPTOPPAIR466,SYSTEM1.TXT,0.25000,0.19048,0.21622,1

ROUGE-2,LAPTOPPAIR466,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR466,SYSTEM1.TXT,0.08571,0.06316,0.07273,1

ROUGE-L,LAPTOPPAIR487,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,LAPTOPPAIR487,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,LAPTOPPAIR487,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR487,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,LAPTOPPAIR486,SYSTEM1.TXT,0.14286,0.33333,0.20000,1

ROUGE-1,LAPTOPPAIR486,SYSTEM1.TXT,0.14286,0.25000,0.18182,1

ROUGE-2,LAPTOPPAIR486,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR486,SYSTEM1.TXT,0.04000,0.10000,0.05714,1

ROUGE-L,LAPTOPPAIR485,SYSTEM1.TXT,0.11111,0.33333,0.16667,1

ROUGE-1,LAPTOPPAIR485,SYSTEM1.TXT,0.11111,0.25000,0.15385,1

ROUGE-2,LAPTOPPAIR485,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR485,SYSTEM1.TXT,0.02857,0.10000,0.04444,1

ROUGE-L,LAPTOPPAIR484,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,LAPTOPPAIR484,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,LAPTOPPAIR484,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR484,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,LAPTOPPAIR483,SYSTEM1.TXT,0.05556,0.33333,0.09524,1

ROUGE-1,LAPTOPPAIR483,SYSTEM1.TXT,0.05263,0.25000,0.08696,1

ROUGE-2,LAPTOPPAIR483,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR483,SYSTEM1.TXT,0.01176,0.10000,0.02105,1

ROUGE-L,LAPTOPPAIR482,SYSTEM1.TXT,0.42857,0.33333,0.37500,1

ROUGE-1,LAPTOPPAIR482,SYSTEM1.TXT,0.42857,0.33333,0.37500,1

ROUGE-2,LAPTOPPAIR482,SYSTEM1.TXT,0.16667,0.12500,0.14286,1

ROUGE-SU4,LAPTOPPAIR482,SYSTEM1.TXT,0.20000,0.14286,0.16667,1

ROUGE-L,LAPTOPPAIR481,SYSTEM1.TXT,0.12500,0.11111,0.11765,1

ROUGE-1,LAPTOPPAIR481,SYSTEM1.TXT,0.12500,0.11111,0.11765,1

ROUGE-2,LAPTOPPAIR481,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR481,SYSTEM1.TXT,0.03333,0.02857,0.03077,1

ROUGE-L,LAPTOPPAIR480,SYSTEM1.TXT,0.25000,0.11111,0.15385,1

ROUGE-1,LAPTOPPAIR480,SYSTEM1.TXT,0.20000,0.11111,0.14286,1

ROUGE-2,LAPTOPPAIR480,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR480,SYSTEM1.TXT,0.06667,0.02857,0.04000,1

ROUGE-L,LAPTOPPAIR479,SYSTEM1.TXT,0.06250,0.11111,0.08000,1

ROUGE-1,LAPTOPPAIR479,SYSTEM1.TXT,0.06250,0.11111,0.08000,1

ROUGE-2,LAPTOPPAIR479,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR479,SYSTEM1.TXT,0.01429,0.02857,0.01905,1

ROUGE-L,LAPTOPPAIR478,SYSTEM1.TXT,0.11111,0.11111,0.11111,1

ROUGE-1,LAPTOPPAIR478,SYSTEM1.TXT,0.22222,0.22222,0.22222,1

ROUGE-2,LAPTOPPAIR478,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR478,SYSTEM1.TXT,0.05714,0.05714,0.05714,1

ROUGE-L,LAPTOPPAIR477,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,LAPTOPPAIR477,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,LAPTOPPAIR477,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR477,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,LAPTOPPAIR454,SYSTEM1.TXT,0.05263,0.16667,0.08000,1

ROUGE-1,LAPTOPPAIR454,SYSTEM1.TXT,0.04762,0.16667,0.07407,1

ROUGE-2,LAPTOPPAIR454,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR454,SYSTEM1.TXT,0.01053,0.05000,0.01739,1

ROUGE-L,LAPTOPPAIR453,SYSTEM1.TXT,0.08333,0.16667,0.11111,1

ROUGE-1,LAPTOPPAIR453,SYSTEM1.TXT,0.07143,0.16667,0.10000,1

ROUGE-2,LAPTOPPAIR453,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR453,SYSTEM1.TXT,0.01667,0.05000,0.02500,1

ROUGE-L,LAPTOPPAIR452,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,LAPTOPPAIR452,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,LAPTOPPAIR452,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR452,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,LAPTOPPAIR451,SYSTEM1.TXT,0.05000,0.16667,0.07692,1

